10.30.8.11 - - [17/Mar/2025:21:14:24 -0700] "GET / HTTP/1.1" 200 680 "http://wsr.ru/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.1023 YaBrowser/23.9.1.1023 (corp) Yowser/2.5 Safari/537.36"
10.30.8.11 - - [17/Mar/2025:21:14:24 -0700] "GET /icons/blank.gif HTTP/1.1" 200 431 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.1023 YaBrowser/23.9.1.1023 (corp) Yowser/2.5 Safari/537.36"
10.30.8.11 - - [17/Mar/2025:21:14:24 -0700] "GET /icons/unknown.gif HTTP/1.1" 200 529 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.1023 YaBrowser/23.9.1.1023 (corp) Yowser/2.5 Safari/537.36"
10.30.8.11 - - [17/Mar/2025:21:14:24 -0700] "GET /favicon.ico HTTP/1.1" 404 495 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.1023 YaBrowser/23.9.1.1023 (corp) Yowser/2.5 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:35:24 -0700] "GET /favicon.ico HTTP/1.1" 404 495 "http://rimtbsy-m5.wsr.ru/go" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:35:33 -0700] "GET /hello HTTP/1.1" 404 496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:36:28 -0700] "GET /go HTTP/1.1" 404 496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:39:01 -0700] "GET /go HTTP/1.1" 404 496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:39:01 -0700] "GET /favicon.ico HTTP/1.1" 404 495 "http://rimtbsy-m5.wsr.ru/go" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:39:02 -0700] "GET /go HTTP/1.1" 404 495 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:39:03 -0700] "GET /favicon.ico HTTP/1.1" 404 495 "http://rimtbsy-m5.wsr.ru/go" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:39:10 -0700] "GET /hello HTTP/1.1" 404 496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:39:43 -0700] "GET /go HTTP/1.1" 404 496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:44:07 -0700] "GET /go HTTP/1.1" 404 496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:44:14 -0700] "GET /hello HTTP/1.1" 404 496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:44:51 -0700] "GET /hello HTTP/1.1" 404 496 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:44:55 -0700] "GET / HTTP/1.1" 200 790 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:58:19 -0700] "GET / HTTP/1.1" 200 210 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:58:19 -0700] "GET /favicon.ico HTTP/1.1" 200 209 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:58:31 -0700] "GET /go HTTP/1.1" 200 210 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:58:32 -0700] "GET /go HTTP/1.1" 200 209 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:58:32 -0700] "GET /favicon.ico HTTP/1.1" 200 209 "http://rimtbsy-m5.wsr.ru/go" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:58:39 -0700] "GET /hello HTTP/1.1" 200 210 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:58:39 -0700] "GET /hello HTTP/1.1" 200 209 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:19:58:39 -0700] "GET /favicon.ico HTTP/1.1" 200 209 "http://rimtbsy-m5.wsr.ru/hello" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:01:24 -0700] "GET / HTTP/1.1" 200 555 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:01:24 -0700] "GET /favicon.ico HTTP/1.1" 200 554 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:02:26 -0700] "GET / HTTP/1.1" 200 210 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:02:26 -0700] "GET /favicon.ico HTTP/1.1" 200 209 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:04:45 -0700] "GET / HTTP/1.1" 200 555 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:04:45 -0700] "GET /favicon.ico HTTP/1.1" 200 554 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:04:45 -0700] "GET / HTTP/1.1" 200 555 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:04:45 -0700] "GET /favicon.ico HTTP/1.1" 200 554 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:06:31 -0700] "GET / HTTP/1.1" 500 185 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:06:38 -0700] "GET / HTTP/1.1" 500 185 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:06:42 -0700] "GET / HTTP/1.1" 500 185 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:07:05 -0700] "GET / HTTP/1.1" 200 555 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:07:05 -0700] "GET /favicon.ico HTTP/1.1" 200 554 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:08:19 -0700] "GET / HTTP/1.1" 200 210 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:08:19 -0700] "GET /favicon.ico HTTP/1.1" 200 209 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:10:01 -0700] "GET / HTTP/1.1" 200 555 "http://wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:10:01 -0700] "GET /favicon.ico HTTP/1.1" 200 554 "http://rimtbsy-m5.wsr.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:10:15 -0700] "GET /go HTTP/1.1" 200 217 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:10:15 -0700] "GET /go HTTP/1.1" 200 216 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:10:15 -0700] "GET /favicon.ico HTTP/1.1" 200 554 "http://rimtbsy-m5.wsr.ru/go" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:13:22 -0700] "GET /hello HTTP/1.1" 200 217 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:13:22 -0700] "GET /hello HTTP/1.1" 200 216 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
192.168.12.218 - - [06/Apr/2025:20:13:23 -0700] "GET /favicon.ico HTTP/1.1" 200 554 "http://rimtbsy-m5.wsr.ru/hello" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
